"ogs"	"Z_sum"	"w_sum"	"Z_meta"	"p_meta"	"q_meta"	"gene"	"annot"
"ko:K14090"	0.554054194380207	5	0.247780568370605	0.80430419037944	1	"echE"	"echE; ech hydrogenase subunit E"
"ko:K07506"	0.944453846946058	14	0.25241590806377	0.800719605302335	1	"K07506"	"K07506; AraC family transcriptional regulator"
"ko:K02038"	0.912221769613921	13	0.253004797302884	0.800264506069381	1	"pstA"	"pstA; phosphate transport system permease protein"
"ko:K01666"	0.670855215762878	7	0.253559438091307	0.799835936364807	1	"mhpE"	"mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]"
"ko:K02444"	1.05050969694124	17	0.254786025954373	0.798888368842344	1	"glpR"	"glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor"
"ko:K03183"	0.92621604204137	13	0.256886110133652	0.797266693368238	1	"ubiE"	"ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"
"ko:K05967"	0.575000389530017	5	0.257147991615595	0.797064530873203	1	"K05967"	"K05967; uncharacterized protein"
"ko:K02886"	1.02918600536368	16	0.257296501340921	0.796949893089465	1	"RP-L2, MRPL2, rplB"	"RP-L2, MRPL2, rplB; large subunit ribosomal protein L2"
"ko:K02529"	1.07547640584691	17	0.26084134230391	0.794214861181266	1	"lacI, galR"	"lacI, galR; LacI family transcriptional regulator"
"ko:K10926"	0.83995055927689	10	0.265615688924725	0.790535201503948	1	"mshC"	"mshC; MSHA pilin protein MshC"
"ko:K07504"	0.602341844995973	5	0.269375462220727	0.787640766813378	1	"K07504"	"K07504; predicted type IV restriction endonuclease"
"ko:K03492"	0.661579667819006	6	0.27008876839276	0.787091962649998	1	"gmuR"	"gmuR; GntR family transcriptional regulator, regulator of glucomannan utilization"
"ko:K05299"	0.661978542678966	6	0.270251608372447	0.786966691488486	1	"fdhA"	"fdhA; formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]"
"ko:K02018"	0.974796134868271	13	0.270359803645512	0.786883460999239	1	"modB"	"modB; molybdate transport system permease protein"
"ko:K13896"	0.60605776694236	5	0.271037273034968	0.786362365069792	1	"yejF"	"yejF; microcin C transport system ATP-binding protein"
"ko:K17316"	0.607297917676608	5	0.271591885303793	0.785935839597178	1	"gtsB, glcF"	"gtsB, glcF; glucose/mannose transport system permease protein"
"ko:K00147"	0.768462951975086	8	0.271692682216108	0.785858328462045	1	"proA"	"proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]"
"ko:K02946"	0.979731749397749	13	0.271728696819509	0.78583063435069	1	"RP-S10, MRPS10, rpsJ"	"RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10"
"ko:K07248"	0.667808092480471	6	0.272631512113086	0.785136486071655	1	"aldA"	"aldA; lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]"
"ko:K01681"	0.987814940434982	13	0.273970570646749	0.784107237875763	1	"ACO, acnA"	"ACO, acnA; aconitate hydratase [EC:4.2.1.3]"
"ko:K03152"	0.728018996989762	7	0.275165316537941	0.783189232163657	1	"thiJ"	"thiJ; protein deglycase [EC:3.5.1.124]"
"ko:K00612"	0.678039684957457	6	0.276808542250538	0.781927121614367	1	"nodU"	"nodU; carbamoyltransferase [EC:2.1.3.-]"
"ko:K01819"	0.878390841723261	10	0.277771573567797	0.781187713770134	1	"E5.3.1.26, lacA, lacB"	"E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]"
"ko:K00575"	0.924919276111176	11	0.278873654566172	0.780341787376909	1	"cheR"	"cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]"
"ko:K02073"	0.884519775179222	10	0.279709712502641	0.779700226157644	1	"metQ"	"metQ; D-methionine transport system substrate-binding protein"
"ko:K13059"	0.633044328668451	5	0.283106030334675	0.77709555908474	1	"nahK, lnpB"	"nahK, lnpB; N-acetylhexosamine 1-kinase [EC:2.7.1.162]"
"ko:K02773"	0.636910709440823	5	0.284835128381459	0.775770457929409	1	"gatA, sgcA"	"gatA, sgcA; galactitol PTS system EIIA component [EC:2.7.1.200]"
"ko:K00226"	0.815016380872579	8	0.288151804846559	0.773230538930772	1	"pyrD"	"pyrD; dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]"
"ko:K01424"	0.869820375323401	9	0.2899401251078	0.771862044037268	1	"E3.5.1.1, ansA, ansB"	"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]"
"ko:K01142"	0.871391570183875	9	0.290463856727958	0.771461397567483	1	"E3.1.11.2, xthA"	"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]"
"ko:K01494"	0.651527730506594	5	0.291372058927782	0.77076678166976	1	"dcd"	"dcd; dCTP deaminase [EC:3.5.4.13]"
"ko:K16555"	0.716389332175318	6	0.292464720167122	0.769931330474642	1	"exoO"	"exoO; succinoglycan biosynthesis protein ExoO [EC:2.4.-.-]"
"ko:K00852"	1.20656900495245	17	0.292635967765609	0.769800418356007	1	"rbsK, RBKS"	"rbsK, RBKS; ribokinase [EC:2.7.1.15]"
"ko:K00259"	0.928970424662993	10	0.293766242086891	0.768936532370241	1	"ald"	"ald; alanine dehydrogenase [EC:1.4.1.1]"
"ko:K07074"	0.884589316540635	9	0.294863105513545	0.768098457036623	1	"K07074"	"K07074; uncharacterized protein"
"ko:K02502"	0.939930679588946	10	0.297232179017101	0.766289256088465	1	"hisZ"	"hisZ; ATP phosphoribosyltransferase regulatory subunit"
"ko:K03327"	1.11365726564462	14	0.297637423880976	0.765979908230659	1	"TC.MATE, SLC47A, norM, mdtK, dinF"	"TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family"
"ko:K03637"	1.07599728437388	13	0.298427952390004	0.765376557540993	1	"moaC, CNX3"	"moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]"
"ko:K09022"	0.896715294974729	9	0.29890509832491	0.76501245694964	1	"ridA, tdcF, RIDA"	"ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]"
"ko:K06194"	0.991841742990955	11	0.299051537537555	0.764900722503336	1	"nlpD"	"nlpD; lipoprotein NlpD"
"ko:K00700"	0.676725174247568	5	0.30264069834059	0.762163695266332	1	"GBE1, glgB"	"GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]"
"ko:K03616"	0.760917797929261	6	0.310643390188148	0.756071737367091	1	"rnfB"	"rnfB; H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]"
"ko:K21379"	0.766507543731444	6	0.312925394356017	0.75433734388249	1	"vioB"	"vioB; dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase [EC:2.3.1.209]"
"ko:K02100"	0.703311452932572	5	0.314530443622275	0.753118198144642	1	"araE"	"araE; MFS transporter, SP family, arabinose:H+ symporter"
"ko:K02906"	1.27116903989386	16	0.317792259973465	0.750642522240464	1	"RP-L3, MRPL3, rplC"	"RP-L3, MRPL3, rplC; large subunit ribosomal protein L3"
"ko:K02438"	0.909166772435506	8	0.321438995009316	0.747877735975658	1	"glgX"	"glgX; glycogen debranching enzyme [EC:3.2.1.196]"
"ko:K06044"	0.909166772435506	8	0.321438995009316	0.747877735975658	1	"treY, glgY"	"treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]"
"ko:K04342"	0.718982340098742	5	0.321538677416532	0.747802206701729	1	"strK"	"strK; streptomycin-6-phosphatase [EC:3.1.3.39]"
"ko:K03426"	1.20990558358973	14	0.323360868866968	0.74642196108608	1	"E3.6.1.22, NUDT12, nudC"	"E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]"
"ko:K01599"	1.29748375221825	16	0.324370938054563	0.745657219364745	1	"hemE, UROD"	"hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]"
"ko:K02437"	1.02620207097372	10	0.324513588385871	0.745549236381118	1	"gcvH, GCSH"	"gcvH, GCSH; glycine cleavage system H protein"
"ko:K00984"	0.80903402524972	6	0.330286757735296	0.74118329784051	1	"aadA"	"aadA; streptomycin 3\"-adenylyltransferase [EC:2.7.7.47]"
"ko:K03790"	0.992393300726966	9	0.330797766908989	0.740797247766468	1	"rimJ"	"rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]"
"ko:K10026"	1.29478643646191	15	0.334312420354149	0.738143819016186	1	"queE"	"queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]"
"ko:K16052"	0.748442387929625	5	0.334713611330582	0.737841132785429	1	"ynaI, mscMJ"	"ynaI, mscMJ; MscS family membrane protein"
"ko:K01771"	1.2123100935742	13	0.336234323395717	0.736694171758251	1	"plc"	"plc; 1-phosphatidylinositol phosphodiesterase [EC:4.6.1.13]"
"ko:K07313"	1.34827551428036	16	0.337068878570089	0.736064977321728	1	"pphA"	"pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]"
"ko:K06373"	0.894685891105746	7	0.338159481340574	0.735243008257975	1	"spmA"	"spmA; spore maturation protein A"
"ko:K03750"	1.06970670761555	10	0.338270962442493	0.735159003875839	1	"moeA"	"moeA; molybdopterin molybdotransferase [EC:2.10.1.1]"
"ko:K07720"	1.35751363948783	16	0.339378409871958	0.734324680931208	1	"yesN"	"yesN; two-component system, response regulator YesN"
"ko:K11216"	0.833880065798119	6	0.340430111313976	0.733532645833544	1	"lsrK"	"lsrK; autoinducer-2 kinase [EC:2.7.1.189]"
"ko:K09936"	0.762347959940591	5	0.340932372187089	0.733154493756062	1	"TC.BAT2"	"TC.BAT2; bacterial/archaeal transporter family-2 protein"
"ko:K11060"	0.841621233572914	6	0.34359042982423	0.731154322912679	1	"entB"	"entB; probable enterotoxin B"
"ko:K01615"	0.912194421554342	7	0.344777083824744	0.730261962386905	1	"gcdA"	"gcdA; glutaconyl-CoA decarboxylase subunit alpha [EC:7.2.4.5]"
"ko:K16843"	0.844668250507461	6	0.344834369278773	0.73021889311096	1	"slcC"	"slcC; (S)-sulfolactate dehydrogenase [EC:1.1.1.310]"
"ko:K00574"	0.977337044211914	8	0.345540825733531	0.729687823580389	1	"cfa"	"cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]"
"ko:K03710"	1.4676049994134	18	0.345917815729499	0.729404479239081	1	"K03710"	"K03710; GntR family transcriptional regulator"
"ko:K01273"	1.03957303920668	9	0.346524346402227	0.728948690497655	1	"DPEP"	"DPEP; membrane dipeptidase [EC:3.4.13.19]"
"ko:K01991"	1.21871876022295	12	0.351813802140583	0.724977906887688	1	"wza, gfcE"	"wza, gfcE; polysaccharide biosynthesis/export protein"
"ko:K08174"	0.867907356803758	6	0.354321694696144	0.72309781099622	1	"glcP"	"glcP; MFS transporter, FHS family, glucose/mannose:H+ symporter"
"ko:K09882"	0.795896615421994	5	0.355935787029117	0.721888654365784	1	"cobS"	"cobS; cobaltochelatase CobS [EC:6.6.1.2]"
"ko:K00856"	1.06879843289633	9	0.356266144298776	0.721641261060655	1	"ADK, adoK"	"ADK, adoK; adenosine kinase [EC:2.7.1.20]"
"ko:K14155"	1.61326613471251	20	0.360737274301551	0.718295857415875	1	"patB, malY"	"patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]"
"ko:K07694"	1.75204628389922	23	0.36532690428812	0.714867397540963	1	"vraR"	"vraR; two-component system, NarL family, vancomycin resistance associated response regulator VraR"
"ko:K02011"	1.51553889581875	17	0.367572173364274	0.713192266822647	1	"afuB, fbpB"	"afuB, fbpB; iron(III) transport system permease protein"
"ko:K06212"	1.27531047337553	12	0.368150422551855	0.712761075211736	1	"focA"	"focA; formate transporter"
"ko:K06973"	0.977146480802604	7	0.369326654669377	0.711884260205832	1	"K06973"	"K06973; uncharacterized protein"
"ko:K07684"	0.826081579204421	5	0.369434913212292	0.711803578662067	1	"narL"	"narL; two-component system, NarL family, nitrate/nitrite response regulator NarL"
"ko:K03309"	1.04767194120589	8	0.370407967042778	0.711078538476081	1	"TC.DAACS"	"TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family"
"ko:K01067"	0.982501552247974	7	0.371350681426153	0.710376353944649	1	"E3.1.2.1, ACH1"	"E3.1.2.1, ACH1; acetyl-CoA hydrolase [EC:3.1.2.1]"
"ko:K01759"	1.70854682425488	21	0.372835483358305	0.709270891972915	1	"GLO1, gloA"	"GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]"
"ko:K01304"	1.11965760677928	9	0.373219202259759	0.708985305690117	1	"pcp"	"pcp; pyroglutamyl-peptidase [EC:3.4.19.3]"
"ko:K07497"	2.21652433860109	35	0.374660995095605	0.707912604077193	1	"K07497"	"K07497; putative transposase"
"ko:K00873"	1.18752564168924	10	0.375528580759099	0.707267394735482	1	"PK, pyk"	"PK, pyk; pyruvate kinase [EC:2.7.1.40]"
"ko:K03553"	0.934861593117146	6	0.381655647210398	0.702716802471954	1	"recA"	"recA; recombination protein RecA"
"ko:K14058"	0.858477990377878	5	0.383923028734469	0.701035497471328	1	"ttcA"	"ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA"
"ko:K02082"	0.941049029423169	6	0.384181657504686	0.70084381230686	1	"agaS"	"agaS; D-galactosamine 6-phosphate deaminase/isomerase [EC:3.5.99.-]"
"ko:K08309"	1.0185573368828	7	0.384978487064588	0.70025335430348	1	"slt"	"slt; soluble lytic murein transglycosylase [EC:4.2.2.-]"
"ko:K15581"	1.22316122599594	10	0.386797541975112	0.698906097084101	1	"oppB"	"oppB; oligopeptide transport system permease protein"
"ko:K06113"	1.54997422391716	16	0.387493555979291	0.698390854630676	1	"abnA"	"abnA; arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]"
"ko:K00262"	0.867455234365054	5	0.387937774295655	0.698062083102275	1	"E1.4.1.4, gdhA"	"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"ko:K05245"	0.952033079597496	6	0.388665877210724	0.697523327586364	1	"caiT"	"caiT; L-carnitine/gamma-butyrobetaine antiporter"
"ko:K03699"	1.17090052014286	9	0.390300173380952	0.696314595105365	1	"tlyC"	"tlyC; magnesium and cobalt exporter, CNNM family"
"ko:K00966"	1.10750299227712	8	0.391561438011773	0.695382285162954	1	"GMPP"	"GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]"
"ko:K02879"	1.41531100950148	13	0.392536647345099	0.694661738962114	1	"RP-L17, MRPL17, rplQ"	"RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17"
"ko:K15496"	1.42129575444384	13	0.394196516942041	0.693435957021078	1	"wtpB"	"wtpB; molybdate/tungstate transport system permease protein"
"ko:K06075"	1.72255116564531	19	0.39518033979611	0.692709800932283	1	"slyA"	"slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin"
"ko:K02096"	1.12271291786499	8	0.396938958774034	0.691412474254832	1	"apcE"	"apcE; phycobilisome core-membrane linker protein"
"ko:K02286"	1.12271291786499	8	0.396938958774034	0.691412474254832	1	"cpcC"	"cpcC; phycocyanin-associated rod linker protein"
"ko:K02290"	1.12271291786499	8	0.396938958774034	0.691412474254832	1	"cpcG"	"cpcG; phycobilisome rod-core linker protein"
"ko:K05379"	1.12271291786499	8	0.396938958774034	0.691412474254832	1	"cpeD, mpeD"	"cpeD, mpeD; phycoerythrin-associated linker protein"
"ko:K05380"	1.12271291786499	8	0.396938958774034	0.691412474254832	1	"cpeE"	"cpeE; phycoerythrin-associated linker protein"
"ko:K19563"	0.887979268042135	5	0.397116401190544	0.691281625868177	1	"bioA, bioK"	"bioA, bioK; lysine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.105]"
"ko:K12370"	1.0527523253224	7	0.397902977849719	0.690701704898244	1	"dppC"	"dppC; dipeptide transport system permease protein"
"ko:K07033"	1.25860685165813	10	0.398006432993336	0.690625443812101	1	"K07033"	"K07033; uncharacterized protein"
"ko:K18987"	0.891565284617423	5	0.398720116556701	0.690099443579106	1	"irr"	"irr; two-component system, OmpR family, response regulator Irr"
"ko:K05816"	1.1286087416013	8	0.399023447246347	0.689875927603597	1	"ugpC"	"ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]"
"ko:K13049"	1.26380058071989	10	0.399648834331833	0.689415182600292	1	"PM20D1"	"PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]"
"ko:K22477"	0.90867963430306	5	0.406373886414258	0.684467903935317	1	"argO"	"argO; N-acetylglutamate synthase [EC:2.3.1.1]"
"ko:K02044"	1.52225774245952	14	0.406840494760535	0.68412514267083	1	"phnD"	"phnD; phosphonate transport system substrate-binding protein"
"ko:K05340"	0.910308715274296	5	0.407102433572765	0.683932756108385	1	"glcU"	"glcU; glucose uptake protein"
"ko:K01464"	1.07972532254437	7	0.408097812530202	0.683201865933308	1	"DPYS, dht, hydA"	"DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]"
"ko:K15022"	1.15465446538134	8	0.408232001199235	0.683103356123156	1	"fdhB"	"fdhB; formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]"
"ko:K00657"	1.87086939555965	21	0.408257172406112	0.683084878183251	1	"speG, SAT"	"speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]"
"ko:K00158"	1.15730196008426	8	0.409168031928031	0.68241635284011	1	"E1.2.3.3, poxL"	"E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]"
"ko:K14392"	1.22802594406373	9	0.409341981354576	0.682288710974052	1	"panF"	"panF; sodium/pantothenate symporter"
"ko:K02071"	1.2329871483792	9	0.4109957161264	0.681075675907523	1	"metN"	"metN; D-methionine transport system ATP-binding protein"
"ko:K06395"	1.09328518998849	7	0.413222960682792	0.679443267265023	1	"spoIIIAF"	"spoIIIAF; stage III sporulation protein AF"
"ko:K22373"	1.25632942549999	9	0.418776475166665	0.675379499071285	1	"larA"	"larA; lactate racemase [EC:5.1.2.1]"
"ko:K02892"	1.72686623803823	17	0.418826582396744	0.675342876066183	1	"RP-L23, MRPL23, rplW"	"RP-L23, MRPL23, rplW; large subunit ribosomal protein L23"
"ko:K08298"	0.93816375124471	5	0.419559584361875	0.6748072182304	1	"caiB"	"caiB; L-carnitine CoA-transferase [EC:2.8.3.21]"
"ko:K03799"	1.1880979247473	8	0.420056049651242	0.674444508487641	1	"htpX"	"htpX; heat shock protein HtpX [EC:3.4.24.-]"
"ko:K16850"	1.69306772009968	16	0.42326693002492	0.672100519326995	1	"uxaA2"	"uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]"
"ko:K13637"	1.11995922961545	7	0.423304800013423	0.672072892642813	1	"uxuR"	"uxuR; GntR family transcriptional regulator, uxu operon transcriptional repressor"
"ko:K18829"	0.946889355447902	5	0.423461793190494	0.671958368656919	1	"mvpT, vapB"	"mvpT, vapB; antitoxin VapB"
"ko:K06156"	1.19982748106477	8	0.424203074057436	0.671417719124866	1	"gntU"	"gntU; Gnt-I system low-affinity gluconate transporter"
"ko:K15856"	1.03971881837133	6	0.424463430163202	0.671227870010434	1	"rmd"	"rmd; GDP-4-dehydro-6-deoxy-D-mannose reductase [EC:1.1.1.281]"
"ko:K09765"	1.27403776882476	9	0.42467925627492	0.671070507633641	1	"queH"	"queH; epoxyqueuosine reductase [EC:1.17.99.6]"
"ko:K05847"	0.949712990490287	5	0.424724561170179	0.671037476918798	1	"opuA"	"opuA; osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]"
"ko:K07722"	1.47350774321385	12	0.425365046098757	0.670570582718046	1	"nikR"	"nikR; CopG family transcriptional regulator, nickel-responsive regulator"
"ko:K04027"	1.1330726519161	7	0.428261207762636	0.668460958290967	1	"eutM"	"eutM; ethanolamine utilization protein EutM"
"ko:K01443"	1.28760355044412	9	0.429201183481372	0.667776821802638	1	"nagA, AMDHD2"	"nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]"
"ko:K08320"	1.77452721821409	17	0.430386068013538	0.666914828132932	1	"nudG"	"nudG; (d)CTP diphosphatase [EC:3.6.1.65]"
"ko:K00648"	1.36220267613921	10	0.43076630913766	0.66663829896533	1	"fabH"	"fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"
"ko:K01212"	1.56802365447697	13	0.434891514412087	0.663641174193389	1	"sacC, levB"	"sacC, levB; levanase [EC:3.2.1.65]"
"ko:K12256"	1.07051029237429	6	0.437033996785772	0.662086692965003	1	"spuC"	"spuC; putrescine---pyruvate transaminase [EC:2.6.1.113]"
"ko:K03665"	1.15913693530241	7	0.438112580897105	0.66130467487867	1	"hflX"	"hflX; GTPase"
"ko:K20452"	1.23952783313739	8	0.438239268140459	0.661212845619444	1	"dmdA"	"dmdA; dimethylmaleate hydratase large subunit [EC:4.2.1.85]"
"ko:K20453"	1.23952783313739	8	0.438239268140459	0.661212845619444	1	"dmdB"	"dmdB; dimethylmaleate hydratase small subunit [EC:4.2.1.85]"
"ko:K16951"	1.65320344573725	14	0.441837206041637	0.658607012958933	1	"asrB"	"asrB; anaerobic sulfite reductase subunit B"
"ko:K00041"	1.71603759970532	15	0.443079003008296	0.657708591952876	1	"uxaB"	"uxaB; tagaturonate reductase [EC:1.1.1.58]"
"ko:K00484"	1.47641873383454	11	0.445156997598251	0.656206300777469	1	"hpaC"	"hpaC; flavin reductase (NADH) [EC:1.5.1.36]"
"ko:K06330"	1.41185937905139	10	0.446469137367341	0.655258401319672	1	"cotH"	"cotH; spore coat protein H"
"ko:K01205"	1.19258598763547	7	0.450755134334829	0.652166040553257	1	"NAGLU"	"NAGLU; alpha-N-acetylglucosaminidase [EC:3.2.1.50]"
"ko:K03480"	1.10493622258596	6	0.451088323942317	0.651925892610746	1	"glcT"	"glcT; transcriptional antiterminator"
"ko:K10764"	1.28826125174126	8	0.455469133523056	0.648771768770926	1	"metZ"	"metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]"
"ko:K06200"	1.88934400045823	17	0.458233228059783	0.646784889895989	1	"cstA"	"cstA; carbon starvation protein"
"ko:K19126"	1.29668531502667	8	0.458447489660187	0.646630979836298	1	"casE, cse3"	"casE, cse3; CRISPR system Cascade subunit CasE"
"ko:K01587"	1.39852440806082	9	0.46617480268694	0.641090383748156	1	"PAICS"	"PAICS; phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:4.1.1.21 6.3.2.6]"
"ko:K21397"	1.80637254956345	15	0.466403386767032	0.640926787744922	1	"K21397"	"K21397; ABC transport system ATP-binding/permease protein"
"ko:K05595"	1.04303501298049	5	0.466459438387351	0.640886674660596	1	"marC"	"marC; multiple antibiotic resistance protein"
"ko:K03785"	1.14571470146522	6	0.46773606823249	0.639973344542976	1	"aroD"	"aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10]"
"ko:K18143"	1.04733637295482	5	0.468383065047011	0.639510676361813	1	"adeS"	"adeS; two-component system, OmpR family, sensor histidine kinase AdeS [EC:2.7.13.3]"
